Sample	Endogenous_fraction	NO_MERGED_READS	DUP_rate	MEDIAN_SIZE	Log_Mean	Lambda	Lambda_R_squared	Lambda_p_value	X5P_DMG_POS1	X5P_DMG_R_squared	X5P_DMG_p_value	Sample_ID	Batch_no	Herbarium	Barcode	Genus	Species	Collection_date	Collection_day	Collection_month	Collection_year	Country	Province	District	Town_Village	Latitude_DD	Longitude_DD	Accuracy	Altitude_m	Tissue_weight_mg	DNA_concentration_QUANTUS_ng_ul	gDNA_DIN	Peak_size	LIB_concentration_tapestation_ng_ul	LIB_concentration_QUANTUS_ng_ul	3P_DMG_POS1	5P_other_freq	3P_other_freq
HRG0584_S86	92.13	75896	NA	48	3.90473511747717	0.0621452709767363	0.994014998156136	2.2625370031101e-146	0.0168017921911671	0.692516823780869	2.40899739466822e-06	HRG0584		MBG	MO - (BC:MO-1299050/A:04833757)	Oryza	latifolia	01/09/1995	1	9	1995	Costa Rica				9.770647336	-84.93589129		0-200	NA	NA	NA	NA	NA	NA	0.0197072072072072	0.0025343865322459	0.0025771820917953
HRG0585_S77	81.29	20721	NA	45	3.8374438931448	0.0693870772841449	0.968246451427065	2.89591295163898e-105	0.0202898550724638	0.523582770491663	0.00015809787876862	HRG0585		MBG	MO - (BC:MO-1309041/A:3502509), (BC:MO-210288/A:3502508)	Oryza	latifolia	01/10/1986	1	10	1986	Colombia				8.73857	-76.577747		NA	NA	NA	NA	NA	NA	NA	0.0233565643247316	0.00392437664788468	0.0045418801274718
HRG0586_S78	89.86	13076	NA	45	3.82698431029754	0.0788276713429436	0.958141144859951	2.19693935068835e-89	0.0252287905021024	0.607437444826932	2.74673096396975e-05	HRG0586		MBG	MO - (BC:MO-1309042/A:3502518)	Oryza	latifolia	02/10/1986	2	10	1986	Colombia				8.005436	-76.640526		10	NA	NA	NA	NA	NA	NA	0.0335536349771225	0.0043758633025358	0.00518348902395393
HRG0587_S51	84.31	75254	NA	48	3.89088891720022	0.0578222039582696	0.983943862690422	1.68438209512407e-127	0.0208934082055952	0.826149250440025	1.49464681364172e-08	HRG0587		MBG	MO - (BC:MO-1309043/A:04569727)	Oryza	latifolia	20/12/1990	20	12	1990	Colombia				8.06666	-76.33333		0	NA	NA	NA	NA	NA	NA	0.0207963214546975	0.00320694860854856	0.00285669495462692
HRG0588_S52	14.85	516	NA	48	3.88992675005161	0.0480333064859947	0.835622195895512	3.54883858058798e-55	0.0241935483870968	0.24935751521384	0.0112133130007514	HRG0588		MBG	MO - (BC:MO-1309044/A:04628586)	Oryza	latifolia	19/05/1993	19	5	1993	Colombia				9	-74.08333333		70	NA	NA	NA	NA	NA	NA	0.0252631578947368	0.00415554111486899	0.00450295784149275
HRG0589_S69	77.3	12554	NA	34	3.5154753465184	0.138619762105082	0.946518567300229	9.57329850102626e-58	0.0302627203192551	0.866332651256331	2.83027096793879e-09	HRG0589		MBG	MO - (BC:MO-1309045/A:2732351)	Oryza	latifolia	07/04/1979	7	4	1979	Colombia				4.66666	-76.91666		NA	NA	NA	NA	NA	NA	NA	0.0352236703064459	0.00392107504434498	0.00455391393782113
HRG0590_S8	79.82	31106	NA	44	3.80410991753476	0.0669961179632662	0.977096689977268	2.41416936168263e-118	0.0387424186161654	0.69101901220521	2.15518817004757e-06	HRG0590		MBG	MO - (BC:MO-1330217/A:2097537)	Oryza	latifolia	1890	NA	NA	1890	Paraguay				-22.475727	-62.28156		NA	NA	NA	NA	NA	NA	NA	0.0456113453430433	0.00629316927148489	0.00668154021193954
HRG0591_S82	86.31	54144	NA	50	3.91116749487684	0.0698072541383327	0.985287903739546	2.61551985283293e-117	0.0230722525804493	0.679086648805804	3.15853593913544e-06	HRG0591		MBG	MO - (BC:MO-1330219/A:5388430)	Oryza	latifolia	18/05/1967	18	5	1967	Colombia				7.135982	-77.233543		NA	NA	NA	NA	NA	NA	NA	0.0250019717643347	0.00323493593001746	0.0031890433583118
HRG0592_S53	89.72	31977	NA	50	3.93080279717145	0.0511505057658155	0.968388492936771	6.57260389018945e-110	0.0285621551444336	0.609292065234526	3.13796764580778e-05	HRG0592		MBG	MO - (BC:MO-1334884/A:3827874)	Oryza	latifolia	01/07/1989	1	7	1989	Costa Rica				9.5	-82.95		70-150	NA	NA	NA	NA	NA	NA	0.0336510853336396	0.00401499375194399	0.00431033003862285
HRG0593_S54	93.48	16443	NA	41	3.72682468568595	0.084701613608798	0.950278572873601	1.77968963284114e-92	0.0167315175097276	0.721830116045902	1.43876210821172e-06	HRG0593		MBG	MO - (BC:MO-1334886/A:4946947)	Oryza	latifolia	17/07/1992	17	7	1992	Costa Rica				10.65	-85.63333333		100	NA	NA	NA	NA	NA	NA	0.0197302194483592	0.00314861874005514	0.00341905590522081
HRG0594_S79	93.61	6399	NA	55	4.03231247929118	0.0480643722226315	0.908829644993395	2.43048722329942e-66	0.025539160045403	0.631030006629208	1.89947675173114e-05	HRG0594		MBG	MO - (BC:MO-1334887/A:3501058)	Oryza	latifolia	20/03/1987	20	3	1987	Costa Rica				45301	-83.6		45384	NA	NA	NA	NA	NA	NA	0.0250917992656059	0.00529058201811631	0.00550032777680452
HRG0595_S38	93.9	103282	NA	48	3.89182983045457	0.0676677806980958	0.978309191433664	5.07942888108106e-115	0.0153891466018703	0.763472878936189	2.42485900772563e-07	HRG0595		MBG	MO - (BC:MO-1334899/A:3214097)	Oryza	latifolia	26/08/1984	26	8	1984	Costa Rica				10.81666667	-85.56666667		0-320	NA	NA	NA	NA	NA	NA	0.0199578190907671	0.00238150021099035	0.00285700791758323
HRG0596_S87	94.99	98282	NA	51	3.96142225657209	0.0534639548059263	0.992737187369852	9.11496574568532e-139	0.0133083716576452	0.66351717866933	4.95136200416888e-06	HRG0596		MBG	MO - (BC:MO-1334900/A:5728944)	Oryza	latifolia	15/03/2002	15	3	2002	El Salvador				13.8752778	-88.9602778		470	NA	NA	NA	NA	NA	NA	0.0158539720627303	0.00234061295186146	0.00237978912890321
HRG0597_S88	91.85	24195	NA	48	3.9050144442367	0.058476925022685	0.971847413178074	9.14981801425701e-106	0.0179359430604982	0.656771681480333	8.55897447427942e-06	HRG0597		MBG	MO - (BC:MO-1334901/A:5668675)	Oryza	latifolia	02/06/1997	2	6	1997	Nicaragua				14.06666667	-84.56666667		200-220	NA	NA	NA	NA	NA	NA	0.0218967723588796	0.00283132954129663	0.00358068573158566
HRG0600_S40	87.37	42875	NA	53	4.01178287866726	0.0405946126727358	0.986126235829975	6.48814468572847e-119	0.0121970536987169	0.578889165191778	3.90691202633469e-05	HRG0600		MBG	MO - (BC:MO-1621367/A:04853928)	Oryza	latifolia	16/08/2003	16	8	2003	Costa Rica				10.89916	-85.64972		200	NA	NA	NA	NA	NA	NA	0.0159048919591935	0.0047404050198767	0.00492038817534712
HRG0601_S80	89.37	96192	NA	50	3.94974448794437	0.0497491715579151	0.993866993407679	2.49736528091511e-152	0.0104012907212248	0.752662997426543	3.19129156959874e-07	HRG0601		MBG	MO - (BC:MO-1748978/A:5988805)	Oryza	latifolia	22/10/1985	22	10	1985	Colombia				5.723987	-76.67808		50	NA	NA	NA	NA	NA	NA	0.0119146778691196	0.00345513688850814	0.00363473022729358
HRG0602_S41	95.5	89831	NA	57	4.06834190323234	0.0437320971174791	0.985662564640664	1.78985209839531e-112	0.00864811578617198	0.704147203367777	1.62372342499269e-06	HRG0602		MBG	MO - (BC:MO-2220872/A:6218702)	Oryza	latifolia	16/12/2004	16	12	2004	Costa Rica				10.3491649	-85.2783924		10	NA	NA	NA	NA	NA	NA	0.00936778957083526	0.00195913740788896	0.00207135215235799
HRG0603_S42	94.51	34532	NA	52	3.96571796589286	0.0535754822486424	0.979144590089405	3.961477693665e-111	0.0203453581808856	0.606031156032976	2.20705577962693e-05	HRG0603		MBG	MO - (BC:MO-2234869/A:6266170)	Oryza	latifolia	21/08/2003	21	8	2003	Costa Rica				10.83	-85.61		290	NA	NA	NA	NA	NA	NA	0.0244466174771091	0.00441170166309711	0.00441649500416944
HRG0604_S43	90.08	71452	NA	43	3.75428435299425	0.0804104749009946	0.978397175968522	1.74971038503001e-123	0.0208311191412477	0.895936822690858	2.59826605884501e-10	HRG0604		MBG	MO - (BC:MO-2234874/A:6266169)	Oryza	latifolia	21/06/2004	21	6	2004	Costa Rica				10.8833333	-85.6166667		200	NA	NA	NA	NA	NA	NA	0.0255670789196384	0.00323233247303227	0.00341709666432991
HRG0605_S89	94.72	73938	NA	49	3.91737014835275	0.0586323695130322	0.989000355138594	4.09556805319239e-133	0.00983589312013465	0.776587257724486	1.60831745897128e-07	HRG0605		MBG	MO - (BC:MO-2388399/A:6191994), (BC:MO-2935578/A:6708613)	Oryza	latifolia	09/09/1999	9	9	1999	Costa Rica				10.35	-85.3666667		20	NA	NA	NA	NA	NA	NA	0.0112228457136508	0.00233105401755382	0.0021471697312287
HRG0606_S44	91.3	82372	NA	55	4.02061559576343	0.0502708759162892	0.982379203519881	7.39989354006968e-109	0.0136521263004198	0.499551159405212	0.000182255829488524	HRG0606		MBG	MO - (BC:MO-2503173/A:6413904)	Oryza	latifolia	18/10/2006	18	10	2006	Costa Rica				10.389722	-83.97139		80	NA	NA	NA	NA	NA	NA	0.0146788990825688	0.00531793153472745	0.00566926668731939
HRG0607_S45	91.07	68322	NA	56	4.03756074698526	0.0463003541693186	0.984302898020458	6.40085893447193e-112	0.013840830449827	0.63159879834695	1.12215630015228e-05	HRG0607		MBG	MO - (BC:MO-2504377/A:6425773)	Oryza	latifolia	04/12/2006	4	12	2006	Costa Rica				10.0008333	-84.8280556		20	NA	NA	NA	NA	NA	NA	0.0142101024047866	0.00240918686004023	0.00276562260913731
HRG0608_S90	93.9	87668	NA	58	4.10380932132379	0.0346877805694867	0.987382256007287	2.05603760422961e-123	0.0105253309631847	0.747639209440313	4.14774515952535e-07	HRG0608		MBG	MO - (BC:MO-2631439/A:6459133)	Oryza	latifolia	02/11/2011	2	11	2011	Nicaragua				11.9213889	-85.4261111		50	NA	NA	NA	NA	NA	NA	0.0128160375006233	0.00227521068437805	0.00256787778838239
HRG0609_S39	90.99	57689	NA	45	3.83798632728137	0.0544129150900557	0.983776072941886	9.05187597247506e-131	0.0131095234792259	0.769862738606193	2.11665487559301e-07	HRG0609		MBG	MO - (BC:MO-2631917/A:3001367)	Oryza	latifolia	03/11/1981	3	11	1981	Mexico				16.1208334	-93.0136111		650	NA	NA	NA	NA	NA	NA	0.0141978922716628	0.00217508534764752	0.00205213067201039
HRG0610_S40	91.83	120197	NA	48	3.88435379419813	0.0682780169684944	0.988132198810984	5.64704760139713e-129	0.0153786633136667	0.79955783954056	6.53916047335757e-08	HRG0610		MBG	MO - (BC:MO-2631918/A:2991186)	Oryza	latifolia	31/10/1981	31	10	1981	Mexico				15.9383333	-93.8177778		3	NA	NA	NA	NA	NA	NA	0.0167802472518064	0.00215480277077025	0.00227521705813965
HRG0611_S41	93.3	99808	NA	51	3.92431820890923	0.0736245613091951	0.98754689246058	7.17908323907528e-122	0.0132711756081056	0.833135224612507	1.03455092146696e-08	HRG0611		MBG	MO - (BC:MO-2631922/A:3230208)	Oryza	latifolia	13/11/1984	13	11	1984	Mexico				17.5	-93.1		25	NA	NA	NA	NA	NA	NA	0.0167658411064651	0.00168436224549258	0.00158707635235823
HRG0612_S91	93.68	82166	NA	51	3.96187530740601	0.0512298206052866	0.991251431062037	8.89687639784427e-140	0.011166253101737	0.702389091239587	1.80862059177317e-06	HRG0612		MBG	MO - (BC:MO-2935399/A:6701249)	Oryza	latifolia	17/05/2000	17	5	2000	Costa Rica				8.65	-83.4666667		20	NA	NA	NA	NA	NA	NA	0.0138521083723773	0.00208612603694866	0.00227286144289822
HRG0613_S92	78.95	71715	NA	48	3.90388293843095	0.056556255175628	0.977590071378791	2.0986381467117e-112	0.0216949152542373	0.422582877725101	0.000887097587590538	HRG0613		MBG	MO - (BC:MO-2935509/A:6711055)	Oryza	latifolia	06/11/1999	6	11	1999	Costa Rica				10.95	-85.6166667		270	NA	NA	NA	NA	NA	NA	0.0306748466257669	0.0109249192781155	0.011413553023198
HRG0614_S70	94.35	10809	NA	36	3.55768872700333	0.108908997928161	0.900679122281155	1.93256464196403e-50	0.02322206095791	0.79797946101008	2.33736083088494e-07	HRG0614		MBG	MO - (BC:MO-365534/A:2583562)	Oryza	latifolia	27/08/1975	27	8	1975	Honduras				14.86444	-89.10611		600	NA	NA	NA	NA	NA	NA	0.0281109445277361	0.0025938471277927	0.00374670540026999
HRG0615_S58	92.26	75444	NA	50	3.92714861739861	0.0585738544634783	0.989761153474166	3.25575068758214e-131	0.0135444579780755	0.75010012680492	3.82647274583754e-07	HRG0615		MBG	MO - (BC:MO-365536/A:1084971)	Oryza	latifolia	27/07/1934	27	7	1934	Honduras				15.7363889	-87.4530556		27	NA	NA	NA	NA	NA	NA	0.0135486171242296	0.00223881453637887	0.00205431945679533
HRG0616_S81	93.59	74375	NA	45	3.83560648905709	0.0750552413692338	0.992239397586443	2.23320700068684e-145	0.0174148808592732	0.874055928917877	1.16445661859929e-09	HRG0616		MBG	MO - (BC:MO-365539/A:3323329)	Oryza	latifolia	06/09/1984	6	9	1984	Costa Rica				10.33333	-85.26111		20	NA	NA	NA	NA	NA	NA	0.0219164672612573	0.00268383640827628	0.00265034552979433
HRG0617_S42	91.54	96761	NA	50	3.9283655529437	0.0620411942768245	0.990695999144543	6.98793322877613e-132	0.0156966132630298	0.711517507622124	1.27885253266316e-06	HRG0617		MBG	MO - (BC:MO-367564/A:3415941)	Oryza	latifolia	06/02/1983	6	2	1983	Costa Rica				10.43138	-84.00361		100	NA	NA	NA	NA	NA	NA	0.0174964621124405	0.00288318537165776	0.00314235455413738
HRG0618_S82	94.85	92967	NA	49	3.91074010693602	0.0643244910596288	0.991180907270934	1.52361224058998e-139	0.0104827812128905	0.838634735061857	7.2460088345165e-09	HRG0618		MBG	MO - (BC:MO-367568/A:3717263)	Oryza	latifolia	01/08/1987	1	8	1987	Costa Rica				10.35	-85.35		10	NA	NA	NA	NA	NA	NA	0.013400481716663	0.00211973524628045	0.00249788705898841
HRG0619_S93	86.73	75666	NA	55	4.053598066816	0.0397204460393744	0.991685960242393	6.32178451146049e-133	0.0147245762711864	0.55112876385685	7.40295939038301e-05	HRG0619		MBG	MO - (BC:MO-368908/A:5165940)	Oryza	latifolia	02/12/1997	2	12	1997	Costa Rica				8.566666667	-83.51666667		200	NA	NA	NA	NA	NA	NA	0.0168854512773027	0.00370639981100715	0.00391617220109718
HRG0620_S33	82.04	3777	NA	40	3.67591010180074	0.0900748964833131	0.914319470378888	1.48340479205716e-53	0.0215557638238051	0.241296937490098	0.0118277268080545	HRG0620		MBG	MO - (BC:MO-1302957/A:04833754)	Oryza	rufipogon	03/04/1993	3	4	1993	Argentina				NA	NA		NA	NA	NA	NA	NA	NA	NA	0.0316395014381592	0.00979843767312527	0.0104204097815887
HRG0621_S20	72.61	25079	NA	43	3.74502847818719	0.0980481656059538	0.968829200697319	2.6061974713099e-104	0.0288590604026846	0.511568725022999	0.000186495920841282	HRG0621		MBG	MO - (BC:MO-208018/A:2667038)	Oryza	rufipogon	09/11/1978	9	11	1978	Brazil				NA	NA		NA	NA	NA	NA	NA	NA	NA	0.0403835515397382	0.00715917269371565	0.00781947626877827
HRG0713_S46	1.81	2023	NA	53	3.98876390534201	0.0371031234532037	0.751513860669665	4.87266163077494e-42	0.0222672064777328	0.114872930625244	0.063768134299432	HRG0713		MBG	MO - (BC:MO-1299048/A:04873983)	Oryza	alta	02/11/1998	2	11	1998	Mexico				18.28444	-92.58916		NA	NA	NA	NA	NA	NA	NA	0.0222222222222222	0.00919117086942598	0.0087287238424231
HRG0714_S21	85.37	72876	NA	47	3.85627715891554	0.0648128693000167	0.987680651260908	8.12098187919878e-130	0.0235961123110151	0.717768493038279	1.19961790208134e-06	HRG0714		MBG	MO - (BC:MO-1289734/A:2993760)	Oryza	alta	01/12/1981	1	12	1981	Venezuela				8.83333	-67.36666		40	NA	NA	NA	NA	NA	NA	0.0258903400264657	0.00440322022476101	0.00420988208911207
HRG0715_S34	87.49	30252	NA	48	3.88337613172712	0.059833379695341	0.984405427917236	3.80575433637036e-121	0.0167440855568759	0.740952095872787	5.27962858239387e-07	HRG0715		MBG	MO - (BC:MO-1289736/A:3500447)	Oryza	alta	23/09/1987	23	9	1987	Venezuela				7.5	-64.5		1483	NA	NA	NA	NA	NA	NA	0.0196989818503763	0.00531174481676548	0.00491471543033532
HRG0716_S9	84.9	3761	NA	40	3.69626980807325	0.0767974792678807	0.899862962796814	2.65593797400815e-60	0.0195578231292517	0.466338059682822	0.000344768172028049	HRG0716		MBG	MO - (BC:MO-367557/A:2108271)	Oryza	alta	21/12/1972	21	12	1972	Mexico				18.511659	-91.101909		NA	NA	NA	NA	NA	NA	NA	0.0261569416498994	0.00658053226395292	0.00574709426727116
HRG0717_S94	90.76	76076	NA	53	4.0032933545135	0.0462403034977575	0.992918704648323	1.26759046954536e-141	0.0115053218449062	0.607043401515868	2.44419760737311e-05	HRG0717		MBG	MO - (BC:MO-367558/A:5746416)	Oryza	alta	04/12/2002	4	12	2002	Mexico				18.43555	-92.635		200	NA	NA	NA	NA	NA	NA	0.014061339276239	0.00404597958787177	0.0041838475980905
HRG0718_S22	72.21	19216	NA	41	3.70057317848776	0.0859847401731624	0.940383712538283	6.05831819549501e-76	0.0389087656529517	0.553214489484493	7.1358848457599e-05	HRG0718		MBG	MO - (BC:MO-2631916/A:2991387)	Oryza	alta	10/11/1981	10	11	1981	Mexico				17.4913889	-92.1325		30-40	NA	NA	NA	NA	NA	NA	0.0350535540408958	0.010353855127994	0.0119246982006218
HRG0719_S10	23.41	15279	NA	44	3.76522604383956	0.095223449582684	0.97189097275317	1.3504706917326e-92	0.0370555833750626	0.483909047231574	0.000254026135943334	HRG0719		MBG	MO - (BC:MO-208002/A:3696791)	Oryza	rufipogon	21/06/1966	21	6	1966	Papua New Guinea				-4.2167	142.8167		45	NA	NA	NA	NA	NA	NA	0.0324900133155792	0.0118401723573035	0.0113766358674931
HRG0724_S63	20.93	15066	NA	40	3.69226380338514	0.103261231730985	0.956560227906694	3.23536541044244e-82	0.0267923592160754	0.785727198885787	1.58299052287039e-07	HRG0724		NHMFR	P00661292	Oryza	latifolia	1813	NA	NA	1813	Puerto Rico				NA	NA		NA	NA	NA	NA	NA	NA	NA	0.029572564612326	0.00334297830251085	0.00350128608739848
HRG0841	90.7	588067	0.02	39	3.68433410961597	0.0869691631126121	0.998163779079674	2.22287106801113e-204	0.0334749726677412	0.842382511692043	9.47576489610483e-09	HRG0841	#001	RBGK	K000631581	Oryza	rufipogon	16/10/1928	16	10	1928	Thailand	Sa Kaeo	Aranyaprathet	Aranyaprathet	13.69	102.5	Town level		8.3	1.5	NA	178	5.62	11	0.0349693006709955	0.00436703831265568	0.00394495749415282
HRG0842	90.72	1227451	0.02	37	3.62681995160608	0.121247819320871	0.994721225019242	1.92602811384441e-170	0.0337986872533259	0.867377004697414	2.17872388098576e-09	HRG0842	#001	RBGK	K000631582	Oryza	rufipogon	16/10/1928	16	10	1928	Thailand	Sa Kaeo	Aranyaprathet	Aranyaprathet	13.69	102.5	Town level		6.2	1.01	NA	177	2.26	5.3	0.0344715778303593	0.00425060734229413	0.00391293379332655
HRG0843	92.13	1827082	0.02	42	3.75793341017876	0.0856302146460723	0.997032821648816	6.7824121806386e-184	0.0268381233744609	0.772039644826509	1.7029135726489e-07	HRG0843	#001	RBGK	K000631585	Oryza	rufipogon	10/09/1930	10	9	1930	Thailand	Chonburi	NA	Utapao	12.67	100.99	Town level		11	9.9	1	184	14.1	32	0.0284723391080108	0.0035715744111654	0.0035604399049975
HRG0844	90.26	2103954	0.02	42	3.76008687285046	0.081512812738372	0.997132958142698	5.72624808230794e-185	0.0188286342957085	0.808662420829188	3.31979424846628e-08	HRG0844	#001	RBGK	K000631586	Oryza	rufipogon	28/12/1929	28	12	1929	Thailand	Ang Thong	NA	NA	14.59	100.46	Province level		9.1	5.1	1	183	18.3	40	0.0206365260428614	0.00319380690856871	0.00323742639805576
HRG0845	92.34	4445637	0.02	40	3.69276418629147	0.101533330195275	0.997744990914002	8.90293481623632e-198	0.024608204967894	0.80262496945794	5.77878474905769e-08	HRG0845	#003	RBGK	K000631587	Oryza	rufipogon	28/12/1929	28	12	1929	Thailand	Ang Thong	NA	NA	14.59	100.46	Province level		9.7	2.75	NA	178	7.84	16	0.0268152424497345	0.00361066850387273	0.0037302332894026
HRG0846	91.69	1995198	0.02	39	3.6828519669543	0.105825279591146	0.99610603636254	3.20561590937565e-180	0.0165091823515964	0.757720122698611	2.52212128161753e-07	HRG0846	#003	RBGK	K000631588	Oryza	rufipogon	28/12/1929	28	12	1929	Thailand	Ang Thong	NA	NA	14.59	100.46	Province level		9.5	4.61	NA	182	4.67	11	0.0183634787743711	0.00324494363574733	0.00330358518898937
HRG0847	89.24	2557266	0.02	43	3.78750460311186	0.079085574770449	0.995266958014493	2.71098180962073e-169	0.0265327834166751	0.764528380342122	2.70225770386662e-07	HRG0847	#001	RBGK	K000631589	Oryza	rufipogon	22/11/1927	22	11	1927	Thailand	Chon Buri	Bang Lamung	Laem Chabang	13.08	100.89	Town level		14.5	11	NA	183	20.8	54	0.0287753418341968	0.0030490618993562	0.00307896013663437
HRG0848	90.72	2031972	0.02	42	3.76321018917479	0.0910918668551057	0.994692781827191	1.03172571913099e-165	0.0188329968385557	0.756080113749433	2.74884073209625e-07	HRG0848	#001	RBGK	K000631590	Oryza	rufipogon	22/11/1927	22	11	1927	Thailand	Chon Buri	Bang Lamung	Laem Chabang	13.08	100.89	Town level		14.1	21	-	182	16.5	39	0.0209616265225753	0.00303329578615724	0.00308638568915044
HRG0849	92.18	4874882	0.02	39	3.68191480058464	0.114749118963574	0.997307386354403	4.46202917026627e-192	0.0265283565509368	0.82241706111326	2.0652921385463e-08	HRG0849	#003	RBGK	K000631592	Oryza	rufipogon	09/11/1926	9	11	1926	Thailand	Phetchaburi	NA	NA	13.11	99.94	Province level		8.5	2.19	NA	180	7.06	17	0.0279707039451024	0.0038007061323323	0.00366269685052799
HRG0850	91.32	2072950	0.02	48	3.8862974882333	0.0560756893154443	0.990366288879978	4.74734728786942e-145	0.0146881130750656	0.768153175965825	1.65490174461546e-07	HRG0850	#001	RBGK	K000682204	Oryza	rufipogon	25/11/1988	25	11	1988	Thailand	Nakhon Ratchasima	Chok Chai	Chok Chai	14.73	102.16	Town level		9.4	14	1.1	188	19.9	48	0.0162766999804037	0.00295919186517461	0.0029631452747295
HRG0851	91.48	2481536	0.02	46	3.84468940515299	0.0667650962101057	0.9959643573229	1.74926521147959e-169	0.0144401814777559	0.805564767871512	3.46141358842525e-08	HRG0851	#001	RBGK	K000682205	Oryza	rufipogon	25/11/1988	25	11	1988	Thailand	Nakhon Ratchasima	Chok Chai	Chok Chai	14.73	102.16	Town level		9.1	6.4	1.2	189	19.8	53	0.0162509821562909	0.00313914548253612	0.00319410244631324
HRG0852	90.74	1825671	0.02	52	3.98857147869909	0.0441951484770575	0.995138027829389	1.4842122558679e-154	0.0155810200266568	0.748360313285414	3.30223757996811e-07	HRG0852	#001	RBGK	K000682206	Oryza	rufipogon	25/11/1988	25	11	1988	Thailand	Buri Ram	Prakhon Chai	Pakhon	14.61	103.12	District level		8.2	8.4	1	194	19.2	44	0.0166252016115867	0.00318939463332067	0.00313784832105207
HRG0853	87.61	2147584	0.01	47	3.87873465319313	0.0633769011905136	0.995822897876246	1.13442128066155e-163	0.0192803977089309	0.800805912859771	4.42746691425719e-08	HRG0853	#001	RBGK	K000682207	Oryza	rufipogon	26/11/1988	26	11	1988	Thailand	Surin	Mueang Surin	Nok Mueang	14.88	103.49	Town level		11.5	14	1	191	19.4	48	0.020493387982368	0.00302098507089757	0.00306386833674511
HRG0854	88.97	2082706	0.02	41	3.73268086834859	0.0905527007282886	0.998464591018842	1.70007251709825e-204	0.0242845209559091	0.791121293874636	1.02970067815163e-07	HRG0854	#003	RBGK	K000682210	Oryza	rufipogon	23/01/1955	23	1	1955	Thailand	Bangkok	Nonthan Buri	Bang Phlat	13.79	100.5	Town level		8.7	8	1.3	180	4.92	13	0.026237736710016	0.00311417924295928	0.00321739043799645
HRG0855	91.9	2415065	0.02	40	3.70913976603675	0.0826611368363904	0.998313640766989	4.08078979494659e-207	0.0183951418908794	0.709205455458354	1.27381096992867e-06	HRG0855	#003	RBGK	K000682212	Oryza	rufipogon	11/11/1961	11	11	1961	Thailand	Kanchanaburi	Mueang Kanchanaburi	Ban Kao	13.87	99.15	Town level		6.4	6.2	1.6	180	5.73	14	0.0195641446314359	0.00324441275795096	0.00336367710090459
